video_title,comment
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Auto carina che con dei piccoli accorgimenti azzeccati diventa appetibile per i ragazzi con i genitori con un po&#39; di grana in tasca che poi è la fascia di mercato a cui si rivolge ,i giovanissimi. Secondo me ne venderanno un bel po&#39; a discapito dei criticoni e dei tombinari"
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Io la ami lho pagata 5000€ non 7400€ ce un po di differenza
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Non ha senso, potevano chiamarla &quot;ciunquino&quot;...Ad agosto con 35° quel ventilatore sarà sicuramente utile, come i finestrini che si aprono meno della metà. IDIOZIA PURA. E&#39; una trappola mortale."
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Bel prodotto nel concetto è nello stile , emblema del Made in Italy , sarà sicuramente un successo .Peccato che sia prodotta negli stabilimenti Peugeot in Marocco , ne snatura tutto il senso, non per razzismo per carità , tanto rispetto , ma un icona così meritava di nascere a Torino ."
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Fatemi capire, 7500 € per questo mostriciattolo che sembra un cassonetto dell&#39;immondizia?? Ma a chi la vogliono vedere? Il benestante, come seconda auto, compra la 500e. Chi ha scarse possibilità economiche, non può permettersi 2 auto, con 7500 € si compra un&#39;auto a benzina o a Gpl di seconda mano e gli fa un servizio completo. Un trabicolo del genere, non dovrebbe costare più di 2000 € ed è già tanto. Quanto ai figli di papà, beh se io fossi un&#39;adolescente, mi vergognerei ad offrire un passaggio ad una ragazza con questo accrocchio!"
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Bellissima ad un prezzo accessibile. Grazie per il servizio sempre top.
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Questi hanno preso la scatola citroen ami, gli hanno messo il logo fiat e la chiamano Topolino, ma dico ci rendiamo conto ?!? Ma la vogliono finire di riusare nomi di auto storiche appioppandoli su auto che non c&#39;entrano nulla ??? Ma non hanno più fantasia in casa FIAT ?!? Qualcuno che sa inventarsi dei nomi nuovi ? FIAT LUX per esempio, tiè pure il gioco di parole con il latino. Nooo invece loro pensano a non fare più le auto grigie perchè sono tristi... Ma cambiate mestiere..."
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Se ha 75 km di autonomia in realtà ne ha effettivi 50 forse..veramente pochi. Ne doveva avere almeno 100 ufficiali. Potevano fare una smart...
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Mi fa schifo
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Sbagliato. Topolino non solo c&#39;entra con la 500. Topolino È in realtà la 500. La Topolino (nome popolare, datogli dai fruitori e dai giornalisti) in realtà si chiamava FIAT 500. Non per niente quella del 1957 si chiamava in realtà FIAT Nuova 500, per al tempo stesso distinguerla dalla prima e rendere però chiaro che ne fosse l&#39;erede."
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Ma lo scovolino è di serie o è un optional!Non ce la posso fare ci sono anche commenti positivi !Vi meritate una cosa inguardabile come questa.!
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Carina. Il solo problema è che che se ti centra una moto ti spacca in 2. Bella comunque.😂
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","AMI rimarchiata, scatoletta di plastica iperprezzata. Chiedo per un amico, della AMI eredita anche il ribaltamento in curva? Nota per chi NON conosce la storia Fiat: non è mai esistito un modello detto Topolino. Topolino è il nome popolare dato alla prima 500. Quella nota poi come 500 è, di fatto, il modello iconico che tutti conoscono. Nome ufficiale Fiat: Nuova 500."
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Bella👍👍👍👍
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Più la guardo e più penso che i miei soldi (ed i vostri) vengono sperperati per incentivare l&#39;acquisto di queste robe, che non portano beneficio ne all&#39;ambiente ne a noi e servono solo ad immatricolare attrezzi che diversamente non comprerebbe nessuno.<br>Quasi più oscena della AMI, fallimentare nel concetto di ricarica come qualsiasi mezzo pensato per esser caricata con la presa di casa (rigorosamente di notte quando andiamo a gas e carbone, perché di giorno l&#39;auto serve), pericolosa nel concetto stesso di microcar.<br>Ci imponete limiti di 30 all&#39;ora in nome della sicurezza e poi date in mano ad un quattordicenne una scatoletta di 700kg."
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",7500 euro e hai un ventilatore per fare fresco...
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",roba per gente impaccata di soldi
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","45km/h sono davvero troppo pochi. Praticamente inutilizzabile fuori dal centro cittadino...si è sempre di intralcio. Peccato perché l&#39;idea sarebbe buona, ma con una versione da almeno 80/90km/h."
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",ma 15 milioni di lire per una scatoletta? ma siamo matti??😁
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","scusate ma personalmente non capisco il pubblico a cui è rivolta questa macchina, immagino ai ragazzi, ma in questo caso basterebbe comprarsi uno scooter se si cerca comodità e maneggevolezza. Correggetemi se sbaglio"
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Meglio metterci una bandiera rossa alta 2m sul tetto per renderla visibile ai TIR se no chi è dentro la SCATOLETTA diventa carne pressata. Orribile e doppiamente pericolosa perché è elettrica , una roba del genere andava fatta a pedali 😂😂😂😂"
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",La facessero rialzata e 4x4 (come fecero per la panda) si farebbero i soldi... un robino cosi&#39; passerebbe ovunque. Poi potrebbero fare una versione più veloce fin a i 90 km/h per le strade extraurbane come auto di chi va solo al lavoro e vuol viaggiare al risparmio.
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Onestamente è inguardabile meglio la vecchia 500 questa proprio non mi piace è orribile anche se è elettrica dato che a me le auto elettriche con marche a motore non mi piacciono questa è la mia opinione 😅
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",mezza suicide door
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Se volete fare un favore ai francesi e impoverire l Italia comprate la Topolino! E i Polacchi la 600 o la Avenger!
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","A sentirla chiamare macchina così tante volte, la mia golf si è offesa 😅😂"
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Oramai la Fiat é morta... Si sta cancellando quella che era la progettazione lo studio e la costruzione di auto in Italia, si ribrendizza e poi si ha pure il coraggio di utilizzare &quot;l&#39;italianità&quot; per vendere di piú."
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Carina come auto da città, non ho capito i consumi.."
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","A mio avviso, al posto degli effetti satinati, gli ornamenti avrebbero giovato ulteriormente con vere cromature e magari un baffo sull&#39;anteriore (e il porta targa non in tinta)"
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",È deliziosa.. peccato non abbia un minimo in più di potenza  . . La mia domanda seria è: ma la riesce a fare la rampa del garage?
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Prodotte in Polonia e Marocco, sul telaio dello sgorbio francese, con gli standard di sicurezza delle scatolette simmental che si guidano senza patente, da un&#39;azienda che è scappata dall&#39;Italia (mettendo le sedi fiscali e legali in paradisi fiscali), dopo aver beneficiato di immensi fondi pubblici e svenduta ai francesi con lo scopo di far chiudere definitivamente gli stabilimenti italiani... massì facciamoci del male e compriamo l&#39;ennesimo prodotto del fu made in Italy ora made in Bho?!..."
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Se la usi in città può aver senso: ma se te la trovi sulle strade extraurbane a 45km/h è un rompimento di OO perché provoca solo colonne di traffico.<br>Ai miei figli col caxxo gliela compro a quella cifra!<br>Aspettano COME TUTTI i 18-19 anni (e sono un poco più maturi) e piuttosto acquisto un&#39;auto NORMALE di seconda mano, non un giocattolino che a 18 anni si rifiuteranno di usare perché diventata un auto per sfigati!"
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Tutte grandi novità 😂😂😂😂😂😂. Questi chiudono la baracca in Europa nel giro di 3 anni.
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Che autonomia? Penso che fosse la cosa più importante da dire?????
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","no, non è il caso di essere ottimisti; una &quot;vettura&quot; per un quattordicenne è pericolosa ( abbiamo recenti esempi di ventenni scriteriati. No, non è raggiunto l&#39;obiettivo di un &quot;bel giocattolo&quot; come era la 500 del 1957, e sarebbe bastato davvero poco ( 30 cm in più distribuiti tra sbalzo anteriore e posteriore) per renderla auto; assurda la parte superiore senza alcuna inclinazione del parabrezza, fatto dipendente dall&#39;inesistente sbalzo anteriore, incomprensibile il colore nero; l&#39;aspetto da &quot;autoscontro del lunapark è davvero eccessivo. Non c&#39;è equilibrio, non c&#39;è armonia."
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Bha .... Nn capisco sto giocattolo pura plastica ... Tutte scopiazzate, nulla di nuovo o già visto ... Elettrica poi .... 👎 Meglio una vera topolino restaurata .... C&#39;è esiste"
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",La dolce vita è un 3.000 V6 Turbo...... Solo per restare in ambito down size....
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Un auto fatta in Polonia e Turchia, w il made in Italy😢"
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Portiamo i limiti a 30 km/h però! Non oso immaginare uno scontro con una macchina vera.
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Il brutto è che dovremo comprare queste cose perchè non potremo permetterci auto normali tra un pò.
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Un cesso senza sifone. Complimenti, FIAT."
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","La macchina è sicuramente simpatica, ma dubito che la sicurezza passiva sia soddisfacente. Immaginatevi un urto a 50 o 60 all&#39;ora (velocità che molti tengono in cittá) contro un autovettura. Per quel prezzo molto meglio una Panda di seconda mano..."
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Da proprietario di una topolino del 50 mi sento offeso che questa specie di roba possa portare lo stesso nome del mio prodigio storico. Basterebbe fare una macchinina piccola con un semplicissimo motore a benzina senza tanti orpelli e copiare più o meno le forme di quella storica per fare un bel &quot;revival&quot;.<br>Ma ormai la direzione del gruppo è questa, copiare &quot;auto&quot; da quelle francesi o fare dei mega SUV di plastica.😑"
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Non ne capisco il senso<br>Chi dovrebbe acquistarla?
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Le Topolino vere ancora circolanti insorgeranno!! Si coalizzeranno e manifesteranno contro questo modello impostore che non le rappresenta! 😅
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",A questo prezzo fino a poco tempo fa si compravano auto vere. Stiamo tornando indietro…
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",praticamente hanno allungato di 10 cm il muso di quella della citroen...
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",MIA !
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Triste pensare che poco più di 10 ani fa, con 39.000€ si comprava una 325i con un 6 cilindri in linea 😂"
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",È uno scherzo vero? Ma dai.... fino a tre anni fa con 10k ci compravi un&#39;auto
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Ultimamente stanno uscendo tante scatolette....che cessi
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Se avessi 14 anni non avrei dubbi...<br>Ami tutta la vita....<br>La topolino ha una linea da vecchi.... va bene per mia nonna... non per un 14enne
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Molto molto carina! Ottimo servizio mi complimento
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",45kmh neanche puoi andare in tangenziale o cmq su strade extraurbane... troppo limitata! Se decidessero di cambiare potenza allora diventerebbe più appetibile per molti
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",La Fiat è fallita da tempo....devono sempre rispolverare i nomi delle auto del passato ...0 idee ...peccato che ci è costato un botto a noi cittadini
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Sul sito Fiat prezzi a partire da 9.890€, e niente fa già ridere così"
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Molto simpatica anche se completamente inutile come tutte le elettriche
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Bravo ma se parlassi più piano ti si apprezzerebbe di piu
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","È bellissima ❤, ma qualche accessorio per la sicurezza come lo specchietto retrovisore interno quanto avrebbe influito sul prezzo finale ?"
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Il ventolino ha vinto 😂😂😂💀
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","I modelli Fiat sono uno più brutto dell&#39;altro, per non parlare poi dei colori improponibili, pacchiani!  Ma chi è che li progetta? Di certo uno degli Agnelli non andrebbe mai in giro con una di queste macchine...."
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Che schifo oddio
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Dopo anni di fiat anonime finalmente negli ultimi anni fiat sta tornando un marchio iconico e capace di fare cose belle ed originali. Non a caso dopo anni di tedesche ora ha una 500e. Bravi
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Che vergogna chiamare Topolino questa roba indefinibile. Non merita quel nome glorioso.
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",comunque la presentazioni di oggi è stata tristissima. Mi ricordo il lancio della nuova %00 nel 2004... con i 4 elefanti a bordo!
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Che sound di lamiera tagliata al grezzo
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese","Impresentabile alla topolino, impresentabile la 600"
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",ma è bellissima.
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Noi italiani quando vogliamo abbiamo 2 marce in più
"FIAT Topolino | &quot;Dolce Vita&quot;, CON e SENZA PORTIERE... Da 39 euro al mese",Che arrivi a 60/70km orari non la fanno?
